ticker,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,,url,d_domain[],address1,address2,city,state,zip,country,fullTimeEmployees,,url,TickerSymbol,dk,CorpNameKITTB,CorpAddress,CorpCity,CorpState,CorpZip,CorpCountry,PublicOrPrivate,NumEmployees,Industry,SIC,SIC2,Ticker match
WEYS,"Weyco Group, Inc.",23.38,$233.3M,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/weys,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WEYS,weycogroup.com,333 West Estabrook Boulevard,PO Box 1188,Milwaukee,WI,53201,United States,436,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=weycogroup.com,WEYS,weycogroup.com,WEYCO GROUP,333 W ESTABROOK BLVD,GLENDALE,WI,,US,Public,640,,5130,51,TRUE
WF,Woori Bank,27.62,$6.26B,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/wf,,https://crawl.versium.com/finance.php?cmd=readall&ticker=RVI,retailvalueinc.com,3300 Enterprise Parkway,,Beachwood,OH,44122,United States,,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=retailvalueinc.com, , , , , , , , , , , , , ,
WFC,Wells Fargo & Company,43.97,$193.74B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wfc,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WFC,wellsfargo.com,420 Montgomery Street,,San Francisco,CA,94163,United States,262800,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=wellsfargo.com,WFC,wellsfargo.com,WELLS FARGO FINANCIAL,420 MONTGOMERY ST,SAN FRANCISCO,CA,94104,US,Public,258700,Banks and Depository Institutions,6021,60,TRUE
WGO,"Winnebago Industries, Inc.",33.45,$1.06B,n/a,Consumer Non-Durables,Homebuilding,https://www.nasdaq.com/symbol/wgo,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WGO,winnebagoind.com,605 West Crystal Lake Road,,Forest City,IA,50436,United States,4700,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=winnebagoind.com,WGO,winnebagoind.com,WINNEBAGO INDUSTRIES,BOX 152,FOREST CITY,IA,50436,US,Public,2850,Motor Vehicles and Transportation Equipment,3716,37,TRUE
WH,"Wyndham Hotels & Resorts, Inc.",49.65,$4.79B,2018,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/wh,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WH,wyndhamhotels.com,22 Sylvan Way,,Parsippany,NJ,7054,United States,16200,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=wyndhamhotels.com,,wyndhamhotels.com,BEST WESTERN INTERNATIONAL INC,6201 N 24TH PKWY,PHOENIX,AZ,85016,US,Private,9000,,,,
WHD,"Cactus, Inc.",25.7,$1.93B,2018,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/whd,,https://crawl.versium.com/finance.php?cmd=readall&ticker=SA,seabridgegold.net,106 Front Street East,Suite 400 4th Floor,Toronto,ON,M5A 1E1,Canada,,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=seabridgegold.net, , , , , , , , , , , , , ,
WHF,"WhiteHorse Finance, Inc.",12.98,$266.69M,n/a,n/a,n/a,https://www.nasdaq.com/symbol/whf,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WHF,whitehorsefinance.com,1450 Brickell Avenue,31st floor,Miami,FL,33131,United States,,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=whitehorsefinance.com,WHF,whitehorsefinance.com,WHITEHORSE FINANCE,1450 BRICKELL AVENUE 31ST FLOOR,MIAMI,FL,,US,Public,540,Credit Institutions,6141,61,TRUE
WHG,Westwood Holdings Group Inc,28.99,$259.31M,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/whg,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WHG,westwoodgroup.com,200 Crescent Court,Suite 1200,Dallas,TX,75201,United States,182,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=westwoodgroup.com,WHG,westwoodgroup.com,WESTWOOD HOLDINGS GROUP,200 CRESCENT CT STE 1200,DALLAS,TX,75201,US,Public,96,Securities and Commodities,6282,62,TRUE
WHLM,"Wilhelmina International, Inc.",n/a,n/a,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/whlm,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WHLM,wilhelmina.com,200 Crescent Court,Suite 1400,Dallas,TX,75201,United States,117,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=wilhelmina.com,WHLM,wilhelmina.com,WILHELMINA - MIAMI INC,200 CRESCENT CT STE 1400,DALLAS,TX,33139,US,Public,125,Management Consulting Services,8742,67,TRUE
WHLR,"Wheeler Real Estate Investment Trust, Inc.",1.175,$11.39M,2012,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlr,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WHLR,whlr.us,Riversedge North,Suite 200 2529 Virginia Beach Boulevard,Virginia Beach,VA,23452,United States,50,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=whlr.us,WHLR,whlr.us,WHEELER REAL ESTATE INVESTMENT TRUST,2529 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23452,US,Public,0,Investment and Holding,6798,62,TRUE
WHR,Whirlpool Corporation,129.82,$8.25B,n/a,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/whr,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WHR,whirlpoolcorp.com,2000 North M-63,,Benton Harbor,MI,49022,United States,92000,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=whirlpoolcorp.com,WHR,whirlpoolcorp.com,WHIRLPOOL,WHIRLPOOL CNTR 2000 M 63 C/O CORPORATE SECRETARY,BENTON HARBOR,MI,,US,Public,92000,,3630,36,TRUE
WIFI,"Boingo Wireless, Inc.",11.38,$501.98M,2011,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/wifi,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WIFI,boingo.com,10960 Wilshire Boulevard,23rd Floor,Los Angeles,CA,90024,United States,460,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=boingo.com,WIFI,boingo.com,BOINGO WIRELESS,10960 WILSHIRE BLVD 23RD FLOOR,LOS ANGELES,CA,90024,US,Public,750,Media and Broadcast,4899,48,TRUE
WILC,"G. Willi-Food International,  Ltd.",10.6027,$140.39M,n/a,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/wilc,,https://crawl.versium.com/finance.php?cmd=readall&ticker=SAFE,safeholdinc.com,1114 Avenue of the Americas,39th Floor,New York,NY,10036,United States,,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=safeholdinc.com, , , , , , , , , , , , , ,
WINA,Winmark Corporation,164.8,$623.16M,n/a,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/wina,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WINA,winmarkcorporation.com,605 Highway 169 North,Suite 400,Minneapolis,MN,55441,United States,107,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=winmarkcorporation.com,WINA,winmarkcorporation.com,WINMARK CORPORATION,605 HIGHWAY 169 N STE 400,MINNEAPOLIS,MN,55441,US,Public,103,,5900,53,TRUE
WING,Wingstop Inc.,97.91,$2.88B,2015,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/wing,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WING,wingstop.com,5501 LBJ Freeway,5th Floor,Dallas,TX,75240,United States,170,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=wingstop.com,WING,wingstop.com,WINGSTOP,5501 LBJ FREEWAY 5TH FLOOR,DALLAS,TX,75201,US,Public,0,Eating And Drinking Places,5812,58,TRUE
WINS,Wins Finance Holdings Inc.,11.15,$221.19M,2014,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/wins,,https://crawl.versium.com/finance.php?cmd=readall&ticker=SAMA,samcospac.com,800 Westchester Avenue,Suite 632,Rye Brook,NY,10573,United States,,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=samcospac.com, , , , , , , , , , , , , ,
WIRE,Encore Wire Corporation,53.29,$1.11B,1992,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/wire,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WIRE,encorewire.com,1329 Millwood Road,,McKinney,TX,75069,United States,1278,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=encorewire.com,WIRE,encorewire.com,ENCORE WIRE CORP,1329 MILLWOOD RD,MCKINNEY,TX,75069,US,Public,750,,3350,33,TRUE
WISA,"Summit Wireless Technologies, Inc.",1.015,$19.86M,2018,Technology,Semiconductors,https://www.nasdaq.com/symbol/wisa,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WISA,summitwireless.com,6840 Via Del Oro,Suite 280,San Jose,CA,95119,United States,38,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=summitwireless.com,,summitwireless.com,SUMMIT WIRELESS,6840 VIA DEL ORO STE 280,SAN JOSE,CA,95119,US,Private,30,,,,
WIT,Wipro Limited,3.77,$22.66B,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/wit,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WIT,wipro.com,Doddakannelli,Sarjapur Road,Bengaluru,,560035,India,174850,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=wipro.com,WIT,wipro.com,WIPRO VENTURES,SURVEY #76P & #80P DODDAKANAHALLI VILLAG VARTHUR HOBLI SARJAPUR RD BANGALORE,KARNATAKA,,94035,IN,Public,171425,"Business Services (Software, Programming, IT)",7371,73,TRUE
WIX,Wix.com Ltd.,143.18,$7.14B,2013,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/wix,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WIX,wix.com,40 Namal Tel Aviv Street,,Tel Aviv,,6350671,Israel,2053,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=wix.com,WIX,wix.com,MAGIC BEANS,40 NAMAL TEL AVIV ST.,TEL AVIV,,80012,IL,Public,1800,,7370,47,TRUE
WK,Workiva Inc.,51.6,$2.38B,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/wk,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WK,workiva.com,2900 University Boulevard,,Ames,IA,50010,United States,1421,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=workiva.com,,workiva.com,WORKIVA,2900 UNIVERSITY BLVD,AMES,IA,50010,US,Private,3000,"Business Services (Software, Programming, IT)",7372,73,
WKHS,"Workhorse Group, Inc.",3.37,$223.05M,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/wkhs,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WKHS,workhorse.com,100 Commerce Drive,,Loveland,OH,45140,United States,98,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=workhorse.com,,workhorse.com,WORKHORSE GROUP,100 COMMERCE DR,LOVELAND,OH,45140,US,Private,118,,,,
WLDN,"Willdan Group, Inc.",33.56,$377.38M,2006,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/wldn,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WLDN,willdan.com,2401 East Katella Avenue,Suite 300,Anaheim,CA,92806,United States,1282,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=willdan.com,WLDN,willdan.com,WILLDAN,2401 E KATELLA AVE STE 300,ANAHEIM,CA,92801,US,Public,1202,"Engineering, Architectural, And Surveying",8711,87,TRUE
WLFC,Willis Lease Finance Corporation,59.31,$346.93M,1996,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/wlfc,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WLFC,willislease.com,4700 Lyons Technology Parkway,,Coconut Creek,FL,33073,United States,175,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=willislease.com,WLFC,willislease.com,WILLIS LEASE FINANCE CORPORATION,4700 LYONS TECHNOLOGY PKWY,COCONUT CREEK,FL,94998,US,Public,104,,5080,50,TRUE
WLH,Lyon William Homes,17.15,$648.86M,2013,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/wlh,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WLH,lyonhomes.com,4695 MacArthur Court,8th Floor,Newport Beach,CA,92660,United States,870,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=lyonhomes.com,WLH,lyonhomes.com,WILLIAM LYON HOMES,4695 MACARTHUR COURT 8TH FLOOR,NEWPORT BEACH,CA,92660,US,Public,3000,Construction (Building/Contractor),1531,15,TRUE
WLK,Westlake Chemical Corporation,60.98,$7.82B,2004,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/wlk,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WLK,westlake.com,2801 Post Oak Boulevard,Suite 600,Houston,TX,77056,United States,8870,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=westlake.com,WLK,westlake.com,WESTLAKE CHEMICAL CORPORATION,2801 POST OAK BLVD STE 600,HOUSTON,TX,77056,US,Public,7500,,2860,28,TRUE
WLKP,Westlake Chemical Partners LP,21.73,$764.64M,2014,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/wlkp,,https://crawl.versium.com/finance.php?cmd=readall&ticker=SBR,sbr-sabine.com,Simmons Bank,Park Place Suite 850 2911 Turtle Creek Boulevard,Dallas,TX,75219,United States,,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=sbr-sabine.com, , , , , , , , , , , , , ,
WLL,Whiting Petroleum Corporation,8.59,$784.26M,2003,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/wll,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WLL,whiting.com,1700 Broadway,Suite 2300,Denver,CO,80290,United States,755,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=whiting.com,WLL,whiting.com,WHITING PETROLEUM CORPORATION,1700 BROADWAY STE 2300,DENVER,CO,80290,US,Public,755,Oil And Gas Extraction,1311,13,TRUE
WLTW,Willis Towers Watson Public Limited Company,190.34,$24.55B,n/a,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/wltw,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WLTW,willistowerswatson.com,51 Lime Street,,London,,EC3M 7DQ,United Kingdom,43000,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=willistowerswatson.com,WLTW,willistowerswatson.com,WILLIS TOWERS WATSON,C/O WILLIS GROUP LIMITED 51 LIME STREET,LONDON ENGLAND,,,GB,Public,45000,Insurance and Casualty,6411,,TRUE
WM,"Waste Management, Inc.",116,$49.21B,n/a,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/wm,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WM,wm.com,1001 Fannin Street,Suite 4000,Houston,TX,77002,United States,43700,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=wm.com,WM,wm.com,WASTE MANAGEMENT,1001 FANNIN ST,HOUSTON,TX,77002,US,Public,42300,"Utilities (Electric, Gas, Sanitary)",4953,49,TRUE
WMB,"Williams Companies, Inc. (The)",23.11,$28.01B,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/wmb,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WMB,williams.com,One Williams Center,,Tulsa,OK,74172,United States,5322,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=williams.com,WMB,williams.com,THE WILLIAMS COMPANIES,ONE WILLIAMS CTR,TULSA,OK,,US,Public,5425,"Utilities (Electric, Gas, Sanitary)",4922,13,TRUE
WMC,Western Asset Mortgage Capital Corporation,9.49,$505.1M,2012,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/wmc,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WMC,westernassetmcc.com,385 East Colorado Boulevard,,Pasadena,CA,91101,United States,,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=westernassetmcc.com,,westernassetmcc.com,CAPITAL WEST ASSET MANAGEMENT,8400 E PRENTICE AVE # 1401,ENGLEWOOD,CO,80111,US,Private,3000,Securities and Commodities,6211,62,
WMGI,Wright Medical Group N.V.,20.82,$2.64B,2011,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/wmgi,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WMGI,wright.com,Prins Bernhardplein 200,,Amsterdam,,1097 JB,Netherlands,2894,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=wright.com,WMGI,wright.com,WRIGHT MEDICAL GROUP,PRINS BERNHARDPLEIN 200,AMSTERDAM,,38002,NL,Public,3000,Medical / Dental Devices and Supplies,3842,38,TRUE
WMK,"Weis Markets, Inc.",37.95,$1.02B,n/a,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/wmk,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WMK,weismarkets.com,1000 South Second Street,PO Box 471,Sunbury,PA,17801,United States,23000,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=weismarkets.com,WMK,weismarkets.com,WEIS SUPERMARKET,1000 S SECOND ST BOX 471,SUNBURY,PA,21113,US,Public,23000,Retail (Grocery/Food/Liquor),5411,54,TRUE
WMS,"Advanced Drainage Systems, Inc.",32.17,$1.86B,2014,Capital Goods,Containers/Packaging,https://www.nasdaq.com/symbol/wms,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WMS,ads-pipe.com,4640 Trueman Boulevard,,Hilliard,OH,43026,United States,4400,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=ads-pipe.com,,ads-pipe.com,ADVANCED DRAINAGE SYSTEMS,,HILLIARD,OH,43026,US,Private,3000,Rubber And Plastics Products,3083,30,
WMT,Walmart Inc.,106.2,$303.17B,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/wmt,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WMT,walmart.com,702 SW 8th Street,,Bentonville,AR,72716,United States,2200000,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=walmart.com,WMT,walmart.com,WALMART,702 SW 8TH ST,BENTONVILLE,AR,72712,US,Public,2200000,Retail (Department and General),5331,53,TRUE
WNC,Wabash National Corporation,14.23,$774.92M,1991,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/wnc,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WNC,wabashnational.com,1000 Sagamore Parkway South,,Lafayette,IN,47905,United States,7100,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=wabashnational.com,WNC,wabashnational.com,WABASH NATIONAL,1000 SAGAMORE PARKWAY S,LAFAYETTE,IN,,US,Public,6500,Motor Vehicles and Transportation Equipment,3715,37,TRUE
WNEB,"Western New England Bancorp, Inc.",8.71,$232.15M,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/wneb,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WNEB,westfieldbank.com,141 Elm Street,,Westfield,MA,1085,United States,257,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=westfieldbank.com,,westfieldbank.com,WESTFIELD BANK,141 ELM ST,WESTFIELD,MA,1085,US,Private,0,Banks and Depository Institutions,6035,60,
WNS,WNS (Holdings) Limited,62,$3.08B,2006,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/wns,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WNS,wns.com,Godrej & Boyce Complex,Gate 4 Pirojshanagar Vikhroli (West),Mumbai,,400079,India,41056,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=wns.com,WNS,wns.com,WNS LTD,"GATE 4, GODREJ & BOYCE COMPLEX PIROJSHANAGAR, VIKHROLI (W)",MUMBAI,,7302,IN,Public,34789,Business Services (Miscellaneous),7389,67,TRUE
WOR,"Worthington Industries, Inc.",35.24,$1.99B,n/a,Capital Goods,Steel/Iron Ore,https://www.nasdaq.com/symbol/wor,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WOR,worthingtonindustries.com,200 Old Wilson Bridge Road,,Columbus,OH,43085,United States,12000,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=worthingtonindustries.com,WOR,worthingtonindustries.com,WORTHINGTON INDUSTRIES,200 OLD WILSON BRIDGE RD,COLUMBUS,OH,,US,Public,10000,,3310,33,TRUE
WORK,"Slack Technologies, Inc.",30.76,$15.52B,2019,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/work,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WORK,slack.com,500 Howard Street,,San Francisco,CA,94105,United States,1664,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=slack.com,WORK,slack.com,SLACK,155 5TH STREET 6TH FLOOR,SAN FRANCISCO,CA,,US,Public,1502,,7385,73,TRUE
WORX,SCWorx Corp.,2.12,$13.94M,2016,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/worx,,https://crawl.versium.com/finance.php?cmd=readall&ticker=SHG,shinhangroup.com,"20, Sejong-daero 9-gil",Jung-gu,Seoul,,4513,South Korea,,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=shinhangroup.com, , , , , , , , , , , , , ,
WOW,"WideOpenWest, Inc.",5.64,$476.43M,2017,Consumer Services,Television Services,https://www.nasdaq.com/symbol/wow,,https://crawl.versium.com/finance.php?cmd=readall&ticker=SHLL,tortoisespac.com,11550 Ash Street,Suite 300,Leawood,KS,66211,United States,,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=tortoisespac.com, , , , , , , , , , , , , ,
WPC,W.P. Carey Inc.,87.51,$14.95B,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/wpc,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WPC,wpcarey.com,50 Rockefeller Plaza,,New York,NY,10020,United States,206,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=wpcarey.com,WPC,wpcarey.com,W P CAREY,50 ROCKEFELLER PLAZA,NEW YORK,NY,,US,Public,207,Investment and Holding,6798,67,TRUE
WPG,Washington Prime Group Inc.,3.27,$610.14M,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/wpg,,https://crawl.versium.com/finance.php?cmd=readall&ticker=WPG,washingtonprime.com,180 East Broad Street,,Columbus,OH,43215,United States,727,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=washingtonprime.com,WPG,washingtonprime.com,WASHINGTON PRIME GROUP,180 E BROAD ST,COLUMBUS,OH,20814,US,Public,845,Investment and Holding,6798,65,TRUE
